wav_filename,wav_filesize,transcript
clips/095_006-92417.wav,619786,إِلَّا اَ۬لذِينَ ءَامَنُواْ وَعَمِلُواْ اُ۬لصَّٰلِحَٰتِ فَلَهُمُۥٓ أَجْرٌ غَيْرُ مَمْنُونٖ
clips/095_006_320301.wav,697310,إِلَّا اَ۬لذِينَ ءَامَنُواْ وَعَمِلُواْ اُ۬لصَّٰلِحَٰتِ فَلَهُمُۥٓ أَجْرٌ غَيْرُ مَمْنُونٖ
clips/095_006_438889.wav,2700332,إِلَّا اَ۬لذِينَ ءَامَنُواْ وَعَمِلُواْ اُ۬لصَّٰلِحَٰتِ فَلَهُمُۥٓ أَجْرٌ غَيْرُ مَمْنُونٖ
clips/095_007_332144.wav,1105964,فَمَا يُكَذِّبُكَ بَعْدُ بِالدِّينِ
clips/095_007_545414.wav,212012,فَمَا يُكَذِّبُكَ بَعْدُ بِالدِّينِ
clips/095_008-88436.wav,295590,أَلَيْسَ اَ۬للَّهُ بِأَحْكَمِ اِ۬لْحَٰكِمِينَ
clips/095_008_577112.wav,1156652,أَلَيْسَ اَ۬للَّهُ بِأَحْكَمِ اِ۬لْحَٰكِمِينَ
clips/096_001-15934.wav,184364,اَ۪قْرَأْ بِاسْمِ رَبِّكَ اَ۬لذِے خَلَقَ
clips/096_001_407849.wav,227180,اَ۪قْرَأْ بِاسْمِ رَبِّكَ اَ۬لذِے خَلَقَ
clips/096_001_528330.wav,852524,اَ۪قْرَأْ بِاسْمِ رَبِّكَ اَ۬لذِے خَلَقَ
clips/096_001_609570.wav,355760,اَ۪قْرَأْ بِاسْمِ رَبِّكَ اَ۬لذِے خَلَقَ
clips/096_002_562868.wav,354860,خَلَقَ اَ۬لِانسَٰنَ مِنْ عَلَقٍ
clips/096_002_654205.wav,811052,خَلَقَ اَ۬لِانسَٰنَ مِنْ عَلَقٍ
clips/096_002_938334.wav,230046,خَلَقَ اَ۬لِانسَٰنَ مِنْ عَلَقٍ
clips/096_003-32271.wav,130220,اِ۪قْرَأْ وَرَبُّكَ اَ۬لَاكْرَمُ
clips/096_003_339572.wav,178926,اِ۪قْرَأْ وَرَبُّكَ اَ۬لَاكْرَمُ
clips/096_003_713892.wav,216620,اِ۪قْرَأْ وَرَبُّكَ اَ۬لَاكْرَمُ
clips/096_003_733284.wav,672812,اِ۪قْرَأْ وَرَبُّكَ اَ۬لَاكْرَمُ
clips/096_004_773295.wav,255788,اُ۬لذِے عَلَّمَ بِالْقَلَمِ
clips/096_004_782255.wav,191708,اُ۬لذِے عَلَّمَ بِالْقَلَمِ
clips/096_004_956214.wav,705068,اُ۬لذِے عَلَّمَ بِالْقَلَمِ
clips/096_005_114035.wav,252332,عَلَّمَ اَ۬لِانسَٰنَ مَا لَمْ يَعْلَمْ
clips/096_005_476877.wav,277540,عَلَّمَ اَ۬لِانسَٰنَ مَا لَمْ يَعْلَمْ
clips/096_005_743148.wav,1036844,عَلَّمَ اَ۬لِانسَٰنَ مَا لَمْ يَعْلَمْ
clips/096_006-54744.wav,266156,كَلَّآ إِنَّ اَ۬لِانسَٰنَ لَيَطْغ۪ىٰٓ
clips/096_006_593114.wav,381898,كَلَّآ إِنَّ اَ۬لِانسَٰنَ لَيَطْغ۪ىٰٓ
clips/096_006_911211.wav,370988,كَلَّآ إِنَّ اَ۬لِانسَٰنَ لَيَطْغ۪ىٰٓ
clips/096_007_113754.wav,163628,أَن رّ۪ء۪اهُ اُ۪سْتَغْن۪ىٰٓ
clips/096_007_623338.wav,1147436,أَن رّ۪ء۪اهُ اُ۪سْتَغْن۪ىٰٓ
clips/096_008_267073.wav,230352,إِنَّ إِلَىٰ رَبِّكَ اَ۬لرُّجْع۪ىٰٓ
clips/096_008_583706.wav,203948,إِنَّ إِلَىٰ رَبِّكَ اَ۬لرُّجْع۪ىٰٓ
clips/096_008_868518.wav,935468,إِنَّ إِلَىٰ رَبِّكَ اَ۬لرُّجْع۪ىٰٓ
clips/096_010-18388.wav,112940,عَبْداً اِذَا صَلّ۪ىٰٓ
clips/096_009_357834.wav,1211948,أَرَٰٓيْتَ اَ۬لذِے يَنْه۪ىٰ
clips/096_009_888954.wav,289666,أَرَٰٓيْتَ اَ۬لذِے يَنْه۪ىٰ
clips/096_010_725200.wav,276524,عَبْداً اِذَا صَلّ۪ىٰٓ
clips/096_010_979979.wav,585260,عَبْداً اِذَا صَلّ۪ىٰٓ
clips/096_011-27667.wav,261548,أَرَٰٓيْتَ إِن كَانَ عَلَى اَ۬لْهُد۪ىٰٓ
clips/096_011_304750.wav,349100,أَرَٰٓيْتَ إِن كَانَ عَلَى اَ۬لْهُد۪ىٰٓ
clips/096_011_684607.wav,1410092,أَرَٰٓيْتَ إِن كَانَ عَلَى اَ۬لْهُد۪ىٰٓ
clips/096_012-32452.wav,112940,أَوَ اَمَرَ بِالتَّقْو۪ىٰٓ
clips/096_012_381449.wav,153512,أَوَ اَمَرَ بِالتَّقْو۪ىٰٓ
clips/096_012_503069.wav,553004,أَوَ اَمَرَ بِالتَّقْو۪ىٰٓ
clips/096_012_739339.wav,137132,أَوَ اَمَرَ بِالتَّقْو۪ىٰٓ
clips/096_013-46775.wav,275372,أَرَٰٓيْتَ إِن كَذَّبَ وَتَوَلّ۪ىٰٓ
clips/096_013_242117.wav,1640492,أَرَٰٓيْتَ إِن كَذَّبَ وَتَوَلّ۪ىٰٓ
clips/096_013_922730.wav,349100,أَرَٰٓيْتَ إِن كَذَّبَ وَتَوَلّ۪ىٰٓ
clips/096_013_975285.wav,362104,أَرَٰٓيْتَ إِن كَذَّبَ وَتَوَلّ۪ىٰٓ
clips/096_014-93537.wav,217772,أَلَمْ يَعْلَم بِأَنَّ اَ۬للَّهَ يَر۪ىٰ
clips/096_014_123484.wav,303012,أَلَمْ يَعْلَم بِأَنَّ اَ۬للَّهَ يَر۪ىٰ
clips/096_014_455693.wav,265004,أَلَمْ يَعْلَم بِأَنَّ اَ۬للَّهَ يَر۪ىٰ
clips/096_014_724183.wav,1211948,أَلَمْ يَعْلَم بِأَنَّ اَ۬للَّهَ يَر۪ىٰ
clips/096_015-23473.wav,222380,كَلَّا لَئِن لَّمْ يَنتَهِ
clips/096_015_636322.wav,277874,كَلَّا لَئِن لَّمْ يَنتَهِ
clips/096_016_461947.wav,847916,لَنَسْفَعاَۢ بِالنَّاصِيَةِ
clips/096_016_721890.wav,314342,لَنَسْفَعاَۢ بِالنَّاصِيَةِ
clips/096_016_843600.wav,302128,لَنَسْفَعاَۢ بِالنَّاصِيَةِ
clips/096_017-50022.wav,210860,نَاصِيَةٖ كَٰذِبَةٍ خَاطِئَةٖ
clips/096_017_125275.wav,283166,نَاصِيَةٖ كَٰذِبَةٍ خَاطِئَةٖ
clips/096_017_165439.wav,1032236,نَاصِيَةٖ كَٰذِبَةٍ خَاطِئَةٖ
clips/096_017_552104.wav,407852,نَاصِيَةٖ كَٰذِبَةٍ خَاطِئَةٖ
clips/096_018_344069.wav,207404,فَلْيَدْعُ نَادِيَهُۥ
clips/096_018_663577.wav,548396,فَلْيَدْعُ نَادِيَهُۥ
clips/096_019-36161.wav,114092,سَنَدْعُ اُ۬لزَّبَانِيَةَ
clips/096_019_403589.wav,585260,سَنَدْعُ اُ۬لزَّبَانِيَةَ
clips/096_019_468807.wav,163654,سَنَدْعُ اُ۬لزَّبَانِيَةَ
clips/096_019_737939.wav,248876,سَنَدْعُ اُ۬لزَّبَانِيَةَ
clips/096_020-25167.wav,244268,كَلَّا لَا تُطِعْهُ وَاسْجُدْ وَاقْتَرِبِ۩
clips/096_020_951996.wav,926252,كَلَّا لَا تُطِعْهُ وَاسْجُدْ وَاقْتَرِبِ۩
clips/097_001-47016.wav,312236,اِنَّآ أَنزَلْنَٰهُ فِے لَيْلَةِ اِ۬لْقَدْرِ
clips/097_001_447265.wav,1571372,اِنَّآ أَنزَلْنَٰهُ فِے لَيْلَةِ اِ۬لْقَدْرِ
clips/097_002-75822.wav,253484,وَمَآ أَدْر۪يٰكَ مَا لَيْلَةُ اُ۬لْقَدْرِ
clips/097_002_335936.wav,332670,وَمَآ أَدْر۪يٰكَ مَا لَيْلَةُ اُ۬لْقَدْرِ
clips/097_002_422626.wav,339884,وَمَآ أَدْر۪يٰكَ مَا لَيْلَةُ اُ۬لْقَدْرِ
clips/097_002_978091.wav,1161260,وَمَآ أَدْر۪يٰكَ مَا لَيْلَةُ اُ۬لْقَدْرِ
clips/097_003_196175.wav,313020,لَيْلَةُ اُ۬لْقَدْرِ خَيْرٞ مِّنَ اَلْفِ شَهْرٖ
clips/097_003_993847.wav,1036844,لَيْلَةُ اُ۬لْقَدْرِ خَيْرٞ مِّنَ اَلْفِ شَهْرٖ
clips/097_004-73654.wav,482732,تَنَزَّلُ اُ۬لْمَلَٰٓئِكَةُ وَالرُّوحُ فِيهَا بِإِذْنِ رَبِّهِم مِّن كُلِّ أَمْرٖ
clips/097_004_469481.wav,543788,تَنَزَّلُ اُ۬لْمَلَٰٓئِكَةُ وَالرُّوحُ فِيهَا بِإِذْنِ رَبِّهِم مِّن كُلِّ أَمْرٖ
clips/097_004_631687.wav,2382380,تَنَزَّلُ اُ۬لْمَلَٰٓئِكَةُ وَالرُّوحُ فِيهَا بِإِذْنِ رَبِّهِم مِّن كُلِّ أَمْرٖ
clips/097_004_653543.wav,569480,تَنَزَّلُ اُ۬لْمَلَٰٓئِكَةُ وَالرُّوحُ فِيهَا بِإِذْنِ رَبِّهِم مِّن كُلِّ أَمْرٖ
clips/097_005-62696.wav,203948,سَلَٰمٌ هِيَ حَتَّىٰ مَطْلَعِ اِ۬لْفَجْرِ
clips/097_005_180134.wav,226988,سَلَٰمٌ هِيَ حَتَّىٰ مَطْلَعِ اِ۬لْفَجْرِ
clips/097_005_839681.wav,926252,سَلَٰمٌ هِيَ حَتَّىٰ مَطْلَعِ اِ۬لْفَجْرِ
clips/098_001-75612.wav,486548,لَمْ يَكُنِ اِ۬لذِينَ كَفَرُواْ مِنَ اَهْلِ اِ۬لْكِتَٰبِ وَالْمُشْرِكِينَ مُنفَكِّينَ حَتَّىٰ تَاتِيَهُمُ اُ۬لْبَيِّنَةُ
clips/098_001_599791.wav,472220,لَمْ يَكُنِ اِ۬لذِينَ كَفَرُواْ مِنَ اَهْلِ اِ۬لْكِتَٰبِ وَالْمُشْرِكِينَ مُنفَكِّينَ حَتَّىٰ تَاتِيَهُمُ اُ۬لْبَيِّنَةُ
clips/098_001_706558.wav,611834,لَمْ يَكُنِ اِ۬لذِينَ كَفَرُواْ مِنَ اَهْلِ اِ۬لْكِتَٰبِ وَالْمُشْرِكِينَ مُنفَكِّينَ حَتَّىٰ تَاتِيَهُمُ اُ۬لْبَيِّنَةُ
clips/098_002-98327.wav,265866,رَسُولٞ مِّنَ اَ۬للَّهِ يَتْلُواْ صُحُفاٗ مُّطَهَّرَةٗ
clips/098_002_151765.wav,296108,رَسُولٞ مِّنَ اَ۬للَّهِ يَتْلُواْ صُحُفاٗ مُّطَهَّرَةٗ
clips/098_002_460707.wav,1566764,رَسُولٞ مِّنَ اَ۬للَّهِ يَتْلُواْ صُحُفاٗ مُّطَهَّرَةٗ
clips/098_002_781892.wav,375548,رَسُولٞ مِّنَ اَ۬للَّهِ يَتْلُواْ صُحُفاٗ مُّطَهَّرَةٗ
clips/098_003_201370.wav,185516,فِيهَا كُتُبٞ قَيِّمَةٞ
clips/098_003_300800.wav,223704,فِيهَا كُتُبٞ قَيِّمَةٞ
clips/098_003_371782.wav,884780,فِيهَا كُتُبٞ قَيِّمَةٞ
clips/099_001-73555.wav,183212,إِذَا زُلْزِلَتِ اِ۬لَارْضُ زِلْزَالَهَا
clips/099_001_665638.wav,181358,إِذَا زُلْزِلَتِ اِ۬لَارْضُ زِلْزَالَهَا
clips/099_002-13151.wav,160172,وَأَخْرَجَتِ اِ۬لَارْضُ أَثْقَالَهَا
clips/099_002_509222.wav,212226,وَأَخْرَجَتِ اِ۬لَارْضُ أَثْقَالَهَا
clips/099_002_608099.wav,811052,وَأَخْرَجَتِ اِ۬لَارْضُ أَثْقَالَهَا
clips/099_002_609872.wav,269612,وَأَخْرَجَتِ اِ۬لَارْضُ أَثْقَالَهَا
clips/099_003-97122.wav,169388,وَقَالَ اَ۬لِانسَٰنُ مَا لَهَا
clips/099_003_735271.wav,368684,وَقَالَ اَ۬لِانسَٰنُ مَا لَهَا
clips/099_003_870874.wav,995372,وَقَالَ اَ۬لِانسَٰنُ مَا لَهَا
clips/099_004-70509.wav,206252,يَوْمَئِذٖ تُحَدِّثُ أَخْبَارَهَا
clips/099_004_461815.wav,370988,يَوْمَئِذٖ تُحَدِّثُ أَخْبَارَهَا
clips/099_004_491470.wav,268442,يَوْمَئِذٖ تُحَدِّثُ أَخْبَارَهَا
clips/099_004_943373.wav,1092140,يَوْمَئِذٖ تُحَدِّثُ أَخْبَارَهَا
clips/099_005-42340.wav,164780,بِأَنَّ رَبَّكَ أَوْح۪ىٰ لَهَا
clips/099_005_378018.wav,935468,بِأَنَّ رَبَّكَ أَوْح۪ىٰ لَهَا
clips/099_005_789021.wav,234002,بِأَنَّ رَبَّكَ أَوْح۪ىٰ لَهَا
clips/099_006-34886.wav,229292,يَوْمَئِذٖ يَصْدُرُ اُ۬لنَّاسُ أَشْتَاتاٗ
clips/099_006_463781.wav,264644,يَوْمَئِذٖ يَصْدُرُ اُ۬لنَّاسُ أَشْتَاتاٗ
clips/099_006_667452.wav,1244204,يَوْمَئِذٖ يَصْدُرُ اُ۬لنَّاسُ أَشْتَاتاٗ
clips/099_006_864059.wav,235978,يَوْمَئِذٖ يَصْدُرُ اُ۬لنَّاسُ أَشْتَاتاٗ
clips/099_007-57555.wav,101420,لِّيُرَوَاْ اَعْمَٰلَهُمْ
clips/099_007_211625.wav,479276,لِّيُرَوَاْ اَعْمَٰلَهُمْ
clips/099_007_613560.wav,113166,لِّيُرَوَاْ اَعْمَٰلَهُمْ
clips/099_008-17848.wav,255788,فَمَنْ يَّعْمَلْ مِثْقَالَ ذَرَّةٍ خَيْراٗ يَرَهُۥ
clips/099_008_298993.wav,1488428,فَمَنْ يَّعْمَلْ مِثْقَالَ ذَرَّةٍ خَيْراٗ يَرَهُۥ
clips/099_008_400549.wav,265004,فَمَنْ يَّعْمَلْ مِثْقَالَ ذَرَّةٍ خَيْراٗ يَرَهُۥ
clips/099_008_819347.wav,376062,فَمَنْ يَّعْمَلْ مِثْقَالَ ذَرَّةٍ خَيْراٗ يَرَهُۥ
clips/099_009-56494.wav,282284,وَمَنْ يَّعْمَلْ مِثْقَالَ ذَرَّةٖ شَرّاٗ يَرَهُۥ
clips/099_009_262039.wav,1585196,وَمَنْ يَّعْمَلْ مِثْقَالَ ذَرَّةٖ شَرّاٗ يَرَهُۥ
clips/099_009_322416.wav,339884,وَمَنْ يَّعْمَلْ مِثْقَالَ ذَرَّةٖ شَرّاٗ يَرَهُۥ
clips/099_009_403934.wav,421048,وَمَنْ يَّعْمَلْ مِثْقَالَ ذَرَّةٖ شَرّاٗ يَرَهُۥ
clips/100_001-89945.wav,141740,وَالْعَٰدِيَٰتِ ضَبْحاٗ
clips/100_001_239885.wav,275120,وَالْعَٰدِيَٰتِ ضَبْحاٗ
clips/100_001_918000.wav,718892,وَالْعَٰدِيَٰتِ ضَبْحاٗ
clips/100_002-97298.wav,125612,فَالْمُورِيَٰتِ قَدْحاٗ
clips/100_002_327939.wav,285740,فَالْمُورِيَٰتِ قَدْحاٗ
clips/100_002_754254.wav,166594,فَالْمُورِيَٰتِ قَدْحاٗ
clips/100_002_887732.wav,732716,فَالْمُورِيَٰتِ قَدْحاٗ
clips/100_003-80517.wav,132524,فَالْمُغِيرَٰتِ صُبْحاٗ
clips/100_003_167240.wav,179128,فَالْمُغِيرَٰتِ صُبْحاٗ
clips/100_003_266411.wav,274220,فَالْمُغِيرَٰتِ صُبْحاٗ
clips/100_003_817151.wav,737324,فَالْمُغِيرَٰتِ صُبْحاٗ
clips/100_004_510926.wav,695852,فَأَثَرْنَ بِهِۦ نَقْعاٗ
clips/100_004_619599.wav,239660,فَأَثَرْنَ بِهِۦ نَقْعاٗ
clips/100_004_866828.wav,178084,فَأَثَرْنَ بِهِۦ نَقْعاٗ
clips/100_005_984170.wav,686636,فَوَسَطْنَ بِهِۦ جَمْعاً
clips/100_006-74628.wav,250028,اِنَّ اَ۬لِانسَٰنَ لِرَبِّهِۦ لَكَنُودٞ
clips/100_006_734297.wav,343370,اِنَّ اَ۬لِانسَٰنَ لِرَبِّهِۦ لَكَنُودٞ
clips/100_006_889059.wav,1497644,اِنَّ اَ۬لِانسَٰنَ لِرَبِّهِۦ لَكَنُودٞ
clips/100_007_182244.wav,302152,وَإِنَّهُۥ عَلَىٰ ذَٰلِكَ لَشَهِيدٞ
clips/100_007_235040.wav,238508,وَإِنَّهُۥ عَلَىٰ ذَٰلِكَ لَشَهِيدٞ
clips/100_007_923565.wav,1354796,وَإِنَّهُۥ عَلَىٰ ذَٰلِكَ لَشَهِيدٞ
clips/100_008-41300.wav,247724,وَإِنَّهُۥ لِحُبِّ اِ۬لْخَيْرِ لَشَدِيدٌ
clips/100_008_467568.wav,315890,وَإِنَّهُۥ لِحُبِّ اِ۬لْخَيْرِ لَشَدِيدٌ
clips/100_008_545806.wav,247724,وَإِنَّهُۥ لِحُبِّ اِ۬لْخَيْرِ لَشَدِيدٌ
clips/100_008_554892.wav,1244204,وَإِنَّهُۥ لِحُبِّ اِ۬لْخَيْرِ لَشَدِيدٌ
clips/100_009-89679.wav,284588,اَفَلَا يَعْلَمُ إِذَا بُعْثِرَ مَا فِے اِ۬لْقُبُورِ
clips/100_009_382610.wav,362078,اَفَلَا يَعْلَمُ إِذَا بُعْثِرَ مَا فِے اِ۬لْقُبُورِ
clips/100_009_478529.wav,247724,اَفَلَا يَعْلَمُ إِذَا بُعْثِرَ مَا فِے اِ۬لْقُبُورِ
clips/100_010_481749.wav,146348,وَحُصِّلَ مَا فِے اِ۬لصُّدُورِ
clips/100_010_564299.wav,242270,وَحُصِّلَ مَا فِے اِ۬لصُّدُورِ
clips/100_011-64587.wav,277676,إِنَّ رَبَّهُم بِهِمْ يَوْمَئِذٖ لَّخَبِيرٌ
clips/100_011_560354.wav,416796,إِنَّ رَبَّهُم بِهِمْ يَوْمَئِذٖ لَّخَبِيرٌ
clips/100_011_700457.wav,291500,إِنَّ رَبَّهُم بِهِمْ يَوْمَئِذٖ لَّخَبِيرٌ
clips/100_011_856308.wav,1506860,إِنَّ رَبَّهُم بِهِمْ يَوْمَئِذٖ لَّخَبِيرٌ
clips/101_001-59090.wav,165932,اِ۬لْقَارِعَةُ مَا اَ۬لْقَارِعَةُ
clips/101_001_862045.wav,183780,اِ۬لْقَارِعَةُ مَا اَ۬لْقَارِعَةُ
clips/101_001_929190.wav,926252,اِ۬لْقَارِعَةُ مَا اَ۬لْقَارِعَةُ
clips/101_002-62246.wav,222380,وَمَآ أَدْر۪يٰكَ مَا اَ۬لْقَارِعَةُ
clips/101_002_702060.wav,309932,وَمَآ أَدْر۪يٰكَ مَا اَ۬لْقَارِعَةُ
clips/101_002_826787.wav,304418,وَمَآ أَدْر۪يٰكَ مَا اَ۬لْقَارِعَةُ
clips/101_003-95893.wav,288044,يَوْمَ يَكُونُ اُ۬لنَّاسُ كَالْفَرَاشِ اِ۬لْمَبْثُوثِ
clips/101_003_103057.wav,1437740,يَوْمَ يَكُونُ اُ۬لنَّاسُ كَالْفَرَاشِ اِ۬لْمَبْثُوثِ
clips/101_003_138195.wav,367088,يَوْمَ يَكُونُ اُ۬لنَّاسُ كَالْفَرَاشِ اِ۬لْمَبْثُوثِ
clips/101_003_770673.wav,305324,يَوْمَ يَكُونُ اُ۬لنَّاسُ كَالْفَرَاشِ اِ۬لْمَبْثُوثِ
clips/101_004-35051.wav,265004,وَتَكُونُ اُ۬لْجِبَالُ كَالْعِهْنِ اِ۬لْمَنفُوشِ
clips/101_004_110797.wav,243116,وَتَكُونُ اُ۬لْجِبَالُ كَالْعِهْنِ اِ۬لْمَنفُوشِ
clips/101_004_454809.wav,1423916,وَتَكُونُ اُ۬لْجِبَالُ كَالْعِهْنِ اِ۬لْمَنفُوشِ
clips/101_005_174338.wav,1129004,فَأَمَّا مَن ثَقُلَتْ مَوَٰزِينُهُۥ
clips/101_005_585402.wav,493100,فَأَمَّا مَن ثَقُلَتْ مَوَٰزِينُهُۥ
clips/101_005_916962.wav,297518,فَأَمَّا مَن ثَقُلَتْ مَوَٰزِينُهُۥ
clips/101_006-23967.wav,178604,فَهُوَ فِے عِيشَةٖ رَّاضِيَةٖ
clips/101_006_276204.wav,210174,فَهُوَ فِے عِيشَةٖ رَّاضِيَةٖ
clips/101_006_474369.wav,783404,فَهُوَ فِے عِيشَةٖ رَّاضِيَةٖ
clips/101_006_858715.wav,357164,فَهُوَ فِے عِيشَةٖ رَّاضِيَةٖ
clips/101_007-50367.wav,213164,وَأَمَّا مَنْ خَفَّتْ مَوَٰزِينُهُۥ
clips/101_007_112117.wav,370988,وَأَمَّا مَنْ خَفَّتْ مَوَٰزِينُهُۥ
clips/101_007_552286.wav,253658,وَأَمَّا مَنْ خَفَّتْ مَوَٰزِينُهُۥ
clips/101_007_988591.wav,995372,وَأَمَّا مَنْ خَفَّتْ مَوَٰزِينُهُۥ
clips/101_008_262234.wav,695852,فَأُمُّهُۥ هَاوِيَةٞ
clips/101_008_566849.wav,294956,فَأُمُّهُۥ هَاوِيَةٞ
clips/101_008_860744.wav,200340,فَأُمُّهُۥ هَاوِيَةٞ
clips/101_009-35330.wav,221228,وَمَآ أَدْر۪يٰكَ مَا هِيَهْ
clips/101_009_248321.wav,527660,وَمَآ أَدْر۪يٰكَ مَا هِيَهْ
clips/101_009_434724.wav,283858,وَمَآ أَدْر۪يٰكَ مَا هِيَهْ
clips/101_009_568942.wav,981548,وَمَآ أَدْر۪يٰكَ مَا هِيَهْ
clips/101_010-23362.wav,111788,نَارٌ حَامِيَةٌ
clips/101_010_165529.wav,138974,نَارٌ حَامِيَةٌ
clips/102_001-59049.wav,134828,اَلْه۪يٰكُمُ اُ۬لتَّكَاثُرُ
clips/102_001_123259.wav,224432,اَلْه۪يٰكُمُ اُ۬لتَّكَاثُرُ
clips/102_001_451874.wav,168162,اَلْه۪يٰكُمُ اُ۬لتَّكَاثُرُ
clips/102_001_570455.wav,631340,اَلْه۪يٰكُمُ اُ۬لتَّكَاثُرُ
clips/102_002-53986.wav,162476,حَتَّىٰ زُرْتُمُ اُ۬لْمَقَابِرَ
clips/102_002_107583.wav,194244,حَتَّىٰ زُرْتُمُ اُ۬لْمَقَابِرَ
clips/102_002_228457.wav,705068,حَتَّىٰ زُرْتُمُ اُ۬لْمَقَابِرَ
clips/102_002_712113.wav,327212,حَتَّىٰ زُرْتُمُ اُ۬لْمَقَابِرَ
clips/102_003-51836.wav,229292,كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_003_543571.wav,870956,كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_003_996915.wav,230444,كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_004-64985.wav,263852,ثُمَّ كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_004_550649.wav,168236,ثُمَّ كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_004_804601.wav,1147436,ثُمَّ كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_004_938795.wav,314674,ثُمَّ كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_005-45259.wav,288044,كَلَّا لَوْ تَعْلَمُونَ عِلْمَ اَ۬لْيَقِينِ
clips/102_005_139692.wav,230444,كَلَّا لَوْ تَعْلَمُونَ عِلْمَ اَ۬لْيَقِينِ
clips/102_006-71170.wav,173996,لَتَرَوُنَّ اَ۬لْجَحِيمَ
clips/102_006_491456.wav,260396,لَتَرَوُنَّ اَ۬لْجَحِيمَ
clips/102_006_617918.wav,967724,لَتَرَوُنَّ اَ۬لْجَحِيمَ
clips/102_007-34269.wav,282284,ثُمَّ لَتَرَوُنَّهَا عَيْنَ اَ۬لْيَقِينِ
clips/102_007_668035.wav,395348,ثُمَّ لَتَرَوُنَّهَا عَيْنَ اَ۬لْيَقِينِ
clips/102_007_849942.wav,511532,ثُمَّ لَتَرَوُنَّهَا عَيْنَ اَ۬لْيَقِينِ
clips/102_007_982617.wav,1400876,ثُمَّ لَتَرَوُنَّهَا عَيْنَ اَ۬لْيَقِينِ
clips/103_001-23548.wav,220076,وَالْعَصْرِ إِنَّ اَ۬لِانسَٰنَ لَفِے خُسْرٍ
clips/103_001_666901.wav,1290284,وَالْعَصْرِ إِنَّ اَ۬لِانسَٰنَ لَفِے خُسْرٍ
clips/103_001_793573.wav,306472,وَالْعَصْرِ إِنَّ اَ۬لِانسَٰنَ لَفِے خُسْرٍ
clips/103_002-64623.wav,445868,اِلَّا اَ۬لذِينَ ءَامَنُواْ وَعَمِلُواْ اُ۬لصَّٰلِحَٰتِ وَتَوَاصَوْاْ بِالْحَقِّ
clips/103_002_562437.wav,441044,اِلَّا اَ۬لذِينَ ءَامَنُواْ وَعَمِلُواْ اُ۬لصَّٰلِحَٰتِ وَتَوَاصَوْاْ بِالْحَقِّ
clips/103_002_880137.wav,1764908,اِلَّا اَ۬لذِينَ ءَامَنُواْ وَعَمِلُواْ اُ۬لصَّٰلِحَٰتِ وَتَوَاصَوْاْ بِالْحَقِّ
clips/103_003-18484.wav,138284,وَتَوَاصَوْاْ بِالصَّبْرِ
clips/103_003_635154.wav,493100,وَتَوَاصَوْاْ بِالصَّبْرِ
clips/103_003_859045.wav,115280,وَتَوَاصَوْاْ بِالصَّبْرِ
clips/104_001-89843.wav,177452,وَيْلٞ لِّكُلِّ هُمَزَةٖ لُّمَزَةٍ
clips/104_001_574697.wav,221490,وَيْلٞ لِّكُلِّ هُمَزَةٖ لُّمَزَةٍ
clips/104_001_888536.wav,150254,وَيْلٞ لِّكُلِّ هُمَزَةٖ لُّمَزَةٍ
clips/104_002-63346.wav,186668,اِ۬لذِے جَمَعَ مَالاٗ وَعَدَّدَهُۥ
clips/104_002_129012.wav,221228,اِ۬لذِے جَمَعَ مَالاٗ وَعَدَّدَهُۥ
clips/104_002_189116.wav,990764,اِ۬لذِے جَمَعَ مَالاٗ وَعَدَّدَهُۥ
clips/104_002_312215.wav,252906,اِ۬لذِے جَمَعَ مَالاٗ وَعَدَّدَهُۥ
clips/104_003-52642.wav,238508,يَحْسِبُ أَنَّ مَالَهُۥٓ أَخْلَدَهُۥ
clips/104_003_284509.wav,336140,يَحْسِبُ أَنَّ مَالَهُۥٓ أَخْلَدَهُۥ
clips/104_003_537153.wav,1271852,يَحْسِبُ أَنَّ مَالَهُۥٓ أَخْلَدَهُۥ
clips/104_003_645330.wav,322604,يَحْسِبُ أَنَّ مَالَهُۥٓ أَخْلَدَهُۥ
clips/104_004-48272.wav,256940,كَلَّا لَيُنۢبَذَنَّ فِے اِ۬لْحُطَمَةِ
clips/104_004_330065.wav,1142828,كَلَّا لَيُنۢبَذَنَّ فِے اِ۬لْحُطَمَةِ
clips/104_004_516617.wav,389420,كَلَّا لَيُنۢبَذَنَّ فِے اِ۬لْحُطَمَةِ
clips/104_004_762300.wav,349578,كَلَّا لَيُنۢبَذَنَّ فِے اِ۬لْحُطَمَةِ
clips/104_005-11346.wav,223532,وَمَآ أَدْر۪يٰكَ مَا اَ۬لْحُطَمَةُ
clips/104_005_127102.wav,576044,وَمَآ أَدْر۪يٰكَ مَا اَ۬لْحُطَمَةُ
clips/104_005_780811.wav,1069100,وَمَآ أَدْر۪يٰكَ مَا اَ۬لْحُطَمَةُ
clips/104_006-59828.wav,159020,نَارُ اُ۬للَّهِ اِ۬لْمُوقَدَةُ
